numMC,PL,PL_local, maxloss
7280,0.00879473,-0.00541962,-0.0092953
7281,0.000605629,-0.00789863,-0.000235146
7282,-0.000949295,-0.0321476,-0.00108014
7283,-0.00086001,-0.00440042,-0.00092731
7284,0.0011536,0.000724629,-0.00566955
7285,0.00212407,0.000708466,-0.000414103
7286,0.0156843,-0.00377249,-0.00109035
7287,0.00318036,-0.00456611,-0.000594838
7288,0.000104613,-0.0228161,-0.00106514
7289,0.00356746,-0.0211866,-0.00200788
7290,-0.00267935,0.00574386,-0.00267935
7291,-0.00563197,-0.00796296,-0.00614305
7292,0.00332659,-0.00353657,-0.000564522
7293,0.000243929,0.00330461,-0.00958259
7294,-9.64E-05,-0.0135211,-0.0004478
7295,0.000857523,0.00474712,-1.13E-05
7296,0.00413289,0.000429717,-0.0040784
7297,0.000670905,-0.000916881,-0.00135913
7298,-0.0189793,0.00267364,-0.0191228
7299,-0.0012767,-0.000959302,-0.00318672
7300,0.000221424,-2.30887E-05,-0.00188869
7301,-0.00191568,-0.0395112,-0.00705639
7302,-0.000399391,0.000687063,-0.00112993
7303,0.00289739,-0.00307535,-0.000731888
7304,-0.00133393,0.000171125,-0.00135641
7305,0.00259763,0.000438554,-7.56E-05
7306,-0.00329825,-0.0418396,-0.0033957
7307,-0.000923557,0.00890219,-0.00230167
7308,0.00133577,0.00189359,-0.00120587
7309,-0.00499895,-0.0244991,-0.00632437
7310,-4.73E-05,-0.00336325,-0.00143572
7311,-0.000392166,-0.000878874,-0.000875038
7312,0.00166852,-0.003135,-0.000549504
7313,-0.0014262,-0.00178574,-0.00155472
7314,-0.000774947,0.00512881,-0.00116507
7315,-0.00129957,-0.000401978,-0.00156593
7316,0.00395578,0.000162524,-0.000514621
7317,-0.00189121,-0.000996591,-0.00213781
7318,0.000151225,0.0111574,-0.000231969
7319,-0.00051955,0.00184445,-0.00112165
7320,-0.00166069,-0.00328653,-0.00186399
7321,0.00483093,-0.00134083,-0.000181381
7322,-0.000862776,-7.95919E-05,-0.00107592
7323,-5.85E-05,0.00244896,-0.00212168
7324,0.00072679,0.00282222,-0.000430062
7325,-0.0016941,0.00222453,-0.00193943
7326,0.00133162,-0.0144989,-0.00221634
7327,0.00296839,-0.00249779,-0.000414195
7328,-0.0149917,0.00291733,-0.0158728
7329,-0.0015083,-0.000296124,-0.001631
7330,-0.00407964,0.00200912,-0.00482596
7331,0.00367012,0.00164452,-0.000612623
7332,-0.00147284,-0.000788971,-0.00163262
7333,-3.46E-05,-0.00206086,-0.000217415
7334,0.000659793,-0.000196924,-0.00053681
7335,-0.000154322,-0.000477299,-0.0021277
7336,0.00257582,-0.000699814,-5.15E-05
7337,-0.000197742,0.0145235,-0.000768894
7338,-0.00217412,-0.00767392,-0.00217412
7339,0.00179216,-0.00332122,-0.000544777
7340,-0.0014483,-7.31189E-05,-0.00146559
7341,0.0001453,0.00237997,-0.000316868
7342,-0.00023053,-0.00451203,-0.00676598
7343,-0.0068418,0.000638497,-0.0068418
7344,0.000969164,-0.00347908,-0.00110407
7345,-0.00283923,0.00167655,-0.00283923
7346,-0.000381848,0.00143977,-0.000886968
7347,0.000738106,0.00482117,-5.22E-05
7348,0.00892957,0.00133635,-0.00449048
7349,0.000539477,0.00392814,-0.000298044
7350,-0.00113758,0.00566232,-0.00290335
7351,-0.000763433,-0.00309278,-0.00159196
7352,0.000813852,0.00352997,-0.00051464
7353,-0.00105259,0.00013697,-0.00106613
7354,-0.00176999,-0.0184848,-0.00222386
7355,0.000475819,-0.000930798,-0.000101998
7356,0.000643787,-0.00074836,-0.000467169
7357,0.000724486,0.000525696,-0.000139606
7358,0.000599705,0.0148636,-0.000667972
7359,0.00039726,0.00757018,-0.000748686
7360,-0.00108984,-0.000154654,-0.00223132
7361,0.00157763,-0.00285917,-0.00186332
7362,0.000677587,-0.000688625,-0.000466194
7363,-0.0122103,0.00120688,-0.0162344
7364,0.00111882,0.00544706,-0.000826498
7365,0.0047246,0.00743367,-0.00141541
7366,0.00157105,0.00134363,-0.000504139
7367,0.0117172,0.00675844,-0.000448764
7368,-0.000649418,-0.0229771,-0.000725102
7369,-0.00056905,0.00428331,-0.000604266
7370,-0.00146957,0.00201576,-0.00240315
7371,-5.51E-05,-0.0200158,-0.000387018
7372,-0.000367052,-0.000875915,-0.00048766
7373,2.17E-05,-0.002615,-0.000464056
7374,0.000132576,-0.00282799,-0.000170247
7375,0.00540254,0.00165193,-0.000345922
7376,-0.000216095,0.00117037,-0.000461525
7377,-0.0023777,-0.00752555,-0.00246071
7378,-0.000690765,0.000585019,-0.00146155
7379,-0.00146979,0.0151261,-0.00179153
7380,0.000706331,0.000998893,-0.00057041
7381,-5.52E-05,-0.00517348,-0.000242908
7382,-0.000971503,-0.0026857,-0.00128206
7383,0.00124434,0.000605158,-0.000501537
7384,-0.0158117,-0.00300161,-0.0172343
7385,-0.00248661,0.00148537,-0.00313721
7386,0.000766487,0.00105925,-0.000671042
7387,0.000625671,-0.00316761,-0.000133489
7388,0.00118783,0.00154992,-0.000462491
7389,0.00210635,-0.0271701,-9.75E-05
7390,-0.000257304,0.00487361,-0.000517107
7391,-0.0103128,-0.00747382,-0.0103348
7392,-0.000370153,-0.00111154,-0.000467988
7393,-0.00124254,0.00584413,-0.00247621
7394,-8.66E-05,-0.00796759,-0.000126221
7395,-0.000815923,-0.00309351,-0.0012302
7396,0.00167998,0.0014038,-0.000705681
7397,-0.000253829,0.00526419,-0.00085889
7398,0.0235078,-0.00307494,-0.0124403
7399,0.00369578,0.00440983,-3.61E-05
7400,0.000228668,-0.0121954,-0.000286289
7401,-0.00223059,-3.16011E-05,-0.00284601
7402,0.00681992,0.000758819,-0.0113111
7403,-0.00480949,-0.0037641,-0.00480949
7404,0.00184669,0.0021315,-0.000242519
7405,-9.68E-05,-0.00427962,-0.000637248
7406,-0.00120598,0.00233716,-0.00120598
7407,0.000345207,-0.00229411,0
7408,-0.00448547,0.0033047,-0.00448547
7409,0.000338958,0.00609465,0
7410,9.95E-05,0.0117333,-0.0020095
7411,0.00144205,0.00415345,-0.000483843
7412,-0.000264797,-0.00201437,-0.00119629
7413,-0.000287482,0.00340256,-0.00174302
7414,0.000182805,-0.000581267,-0.000812378
7415,0.000298811,0.00208328,0
7416,0.00320664,-0.0039371,-0.000154985
7417,0.00015516,0.00126642,-0.00016899
7418,-0.000744107,0.00204058,-0.00277454
7419,0.000961809,-0.00907351,-0.00326585
7420,0.00449982,-0.000178851,-0.000473911
7421,-0.000749812,-0.0107164,-0.000975978
7422,0.000784277,0.00216953,0
7423,0.000711982,0.00384979,-0.00022271
7424,-0.000820274,0.00145061,-0.00191768
7425,3.05E-05,0.00739737,-0.000509989
7426,7.72E-05,-0.000380759,-0.00109865
7427,-1.17E-05,0.00172159,-0.00032815
7428,-0.000478791,-0.0017579,-0.00262719
7429,0.00029227,-0.00407468,-3.78E-05
7430,-0.00457702,0.000365553,-0.00715032
7431,0.000167322,0.0099169,-0.00054821
7432,-0.00193758,0.0174887,-0.00212648
7433,-0.00420014,0.00513329,-0.00523829
7434,-0.000447342,-0.0119654,-0.000710414
7435,0.00169409,-0.00109095,-6.06E-06
7436,0.0027243,-0.0011888,-0.000221253
7437,-0.00062664,0.00196756,-0.000648643
7438,-0.0196506,-0.000282736,-0.0199412
7439,-9.69E-05,-0.000825143,-0.000604847
7440,4.68E-05,0.00850881,-0.000517796
7441,0.00535113,-0.00251661,-0.000109405
7442,0.000544665,-0.0189255,-0.00380339
7443,-0.0100028,0.00197718,-0.0110159
7444,-0.00143475,0.00278974,-0.00240458
7445,0.00722604,-0.00085387,-0.00164696
7446,0.00651138,-0.00520629,-0.000594867
7447,-0.000529028,-0.000700265,-0.000885042
7448,-7.27E-05,0.00637411,-0.00046616
7449,0.0017279,0.00172156,-0.00120794
7450,1.16E-06,-0.000726855,-6.66E-05
7451,3.19E-05,-0.00145478,-0.000416811
7452,-0.0135564,-0.00236764,-0.0150729
7453,-1.58E-05,-0.00751616,-0.000271772
7454,-0.00185118,0.00198324,-0.00204398
7455,1.77E-05,-0.00107976,-0.000843983
7456,-0.000614557,0.000076582,-0.000727487
7457,0.00342754,0.0018418,-0.000171648
7458,0.000135665,0.00212755,-0.00113439
7459,-0.000829511,-0.00315706,-0.00108506
7460,0.000133252,0.00208322,-0.00148829
7461,-0.00405212,-0.00266736,-0.00549359
7462,-0.00237117,-0.00293599,-0.00430337
7463,0.00104282,-0.00260949,-0.000401095
7464,0.00169784,0.00428748,-0.000154978
7465,0.000416356,-0.00384029,-0.000170673
7466,-0.000837139,-0.000382181,-0.00126577
7467,0.0129947,-0.00199743,-0.00164208
7468,-0.00232121,-0.00356527,-0.00232121
7469,-0.00169422,0.000572235,-0.00174917
7470,0.000367147,-0.00464051,-0.00050246
7471,-0.00117653,-0.00176982,-0.00118886
7472,0.00201332,-0.000880039,-0.000191247
7473,0.000571953,0.00124164,-4.06E-05
7474,-0.000837211,-0.00279946,-0.0101331
7475,-0.000782883,0.00175937,-0.00120302
7476,0.00158044,-0.00148674,-0.00208487
7477,-0.000830018,-0.00968948,-0.000953277
7478,-0.000235592,0.000168239,-0.000727168
7479,-0.025724,0.000293113,-0.025724
7480,-0.00040621,-0.000439918,-0.00128316
7481,-0.000123196,-0.000727658,-0.000530676
7482,0.00101624,-0.00293874,-7.11E-05
7483,-0.0365874,0.00125706,-0.0366601
7484,0.00146768,0.000363154,-0.000751385
7485,0.0103693,0.00162637,-0.00272481
7486,0.00156966,0.00148039,-7.18E-06
7487,0.00063518,-0.00867716,-3.99E-05
7488,0.000870727,0.000636325,-0.000619893
7489,0.000124824,-0.000977348,-0.000328613
7490,-0.000690004,0.0048437,-0.000690715
7491,-0.000802792,0.00724058,-0.00266429
7492,-0.00142528,-0.000788597,-0.00143505
7493,0.0018074,0.00138085,-0.00109037
7494,0.000708418,0.00460943,-0.00207357
7495,-0.000357527,-0.00560189,-0.000377347
7496,0.00644932,0.00119748,-0.00146091
7497,-0.00105135,-0.00313519,-0.00218697
7498,0.0034178,-0.00603394,-0.00182227
7499,0.024859,-0.00123508,-0.00684059
7500,0.00184508,-0.00120429,-0.00148303
7501,0.00109542,-0.00413979,-0.000625468
7502,0.000113794,-0.000109867,-0.000430479
7503,4.81E-05,-0.0191697,-0.000238641
7504,-4.16E-05,-0.00282617,-0.00116332
7505,-0.000444212,-0.000687347,-0.00163617
7506,0.00420079,-0.0025662,-0.00101979
7507,-4.10E-05,0.00355902,-0.000349614
7508,-0.00333678,0.000192812,-0.00333678
7509,0.00106433,0.00333596,-0.000136149
7510,0.00302467,0.00346111,-0.000188736
7511,-0.000633521,0.00275935,-0.000793406
7512,-0.000388499,-0.00137252,-0.000397263
7513,0.00045158,0.00138801,-0.000342253
7514,-0.00071805,0.00249274,-0.00102291
7515,-0.00142511,-0.00158199,-0.00433305
7516,-0.00395258,0.00089422,-0.00560566
7517,-0.000243761,-4.10328E-05,-0.000527372
7518,-0.00043311,-0.000113564,-0.000617065
7519,0.000445444,-0.000788972,-6.07E-05
7520,-0.0001781,6.87081E-05,-0.00158207
7521,-0.000927227,-0.000393187,-0.00103602
7522,-0.00882315,-0.00167582,-0.00882315
7523,-0.00222736,-0.0240718,-0.00325548
7524,-0.0011779,0.00106837,-0.00216675
7525,0.0124849,0.00414841,-0.00294295
7526,-0.00737417,0.00173768,-0.0128917
7527,0.00788064,-0.00109565,-0.00858245
7528,-0.0132659,-0.000874794,-0.0132664
7529,-0.00117183,-0.00832749,-0.00117357
7530,-0.000348778,0.00083211,-0.00144711
7531,0.000303541,-0.00745561,-0.000164276
7532,-0.0022614,-0.0243455,-0.0022614
7533,-0.00309121,-0.00389357,-0.00366209
7534,-3.22E-05,0.00075973,-0.000258499
7535,-9.08E-05,0.00105797,-0.000644827
7536,-9.37E-05,0.00232817,-0.0006342
7537,0.00254784,0.000388376,-0.00109624
7538,0.000780175,-0.00202493,-0.000446333
7539,-0.00175777,-0.00325904,-0.00175777
7540,-0.00234545,0.000883191,-0.00234545
7541,0.00413518,-0.00143821,-0.00135289
7542,-0.000144605,-0.00790766,-0.0034469
7543,-0.00593237,-0.000413228,-0.00634432
7544,0.000738835,0.00253878,-0.00023398
7545,-0.00106191,-0.00149863,-0.00120063
7546,0.00180074,-0.000541344,-0.000213268
7547,0.000596431,-0.00379177,-0.000222756
7548,-0.000609839,-0.00502096,-0.00663547
7549,-0.000171928,0.00596135,-0.000969758
7550,0.000547615,0.000127151,-2.31E-05
7551,-0.00164274,0.0034569,-0.00202668
7552,0.00820199,0.00277156,-0.000670432
7553,0.00073537,-0.00267908,-0.000153268
7554,-4.79E-05,-0.0012398,-0.000695597
7555,-0.000865539,0.00127036,-0.00113904
7556,-0.00108612,-0.000403229,-0.00402587
7557,9.00E-05,0.00752547,-9.56E-05
7558,0.00385285,0.00122006,-0.00135297
7559,0.00437763,0.000514205,-0.000777774
7560,-0.000763638,-0.00268406,-0.000763822
7561,-7.25E-05,0.00114124,-0.00212474
7562,-0.00274648,0.000730051,-0.00567057
7563,0.000699014,-0.00411645,-0.000687199
7564,0.000172868,-0.005152,-0.00119416
7565,-0.000318828,-0.0012084,-0.000685214
7566,-0.00923728,-0.00820068,-0.00981842
7567,0.000392044,0.000710789,-0.000227959
7568,0.00997499,0.00217089,-0.0117346
7569,0.0176647,-0.00302085,-0.000392407
7570,0.0169221,-0.0121403,-0.00722024
7571,0.00210147,-0.000340612,-0.00531243
7572,0.00678496,-0.00589873,-0.00247437
7573,0.00262624,-0.002452,-0.0137212
7574,-0.000739291,-0.00133162,-0.00161418
7575,0.000493238,-9.21955E-05,-0.00149474
7576,0.00148507,-0.00145362,-0.00236351
7577,-0.00489115,0.00503264,-0.00676437
7578,-0.00183481,-0.00854308,-0.0046648
7579,0.000128315,-0.000280333,-0.00133318
7580,0.00238522,0.00094059,-5.83E-05
7581,-0.000109018,-0.00131735,-0.000433588
7582,-0.00237329,-0.0213827,-0.00400575
7583,-0.00155545,5.71423E-05,-0.00165829
7584,-0.00545505,0.0030695,-0.00869435
7585,-0.00111132,-0.00557121,-0.0012813
7586,0.00236579,0.00411801,-2.32E-05
7587,6.48E-05,-0.00427842,-0.000269563
7588,-0.0134036,0.00103952,-0.0205732
7589,-0.00231898,-0.00471855,-0.00233042
7590,-0.000394028,-0.000580612,-0.000867509
7591,-0.000896245,0.00399011,-0.000896245
7592,-0.00537662,-0.0107962,-0.00537662
7593,0.00114149,-0.00161616,-0.000669421
7594,0.0022405,0.000625359,-0.00020475
7595,0.00154411,0.00661465,-0.00220323
7596,-0.00406939,-0.000230324,-0.00626308
7597,-0.000617718,0.00302599,-0.000836558
7598,0.000406662,-0.00465906,-0.000363996
7599,-0.00507585,-0.00172266,-0.0105217
7600,0.00171954,-0.00181126,-5.52E-05
7601,0.00107917,0.00115648,-0.00166871
7602,0.0030634,-0.00026626,-0.00011914
7603,0.00536157,0.0039452,-0.0012158
7604,0.000140867,0.00147384,-0.000551117
7605,0.000716232,0.000938122,-0.00227097
7606,-0.00019864,0.00444306,-0.000724781
7607,-0.000211537,-0.00204652,-0.000518532
7608,-0.000640994,0.00259596,-0.00108265
7609,0.00170949,-0.00104548,-0.000129508
7610,-2.40E-05,-0.000935659,-0.000752155
7611,-0.000516174,0.00277606,-0.00057282
7612,-0.000738719,0.00425972,-0.00103405
7613,-0.0152512,-0.00333385,-0.0152512
7614,-6.62E-05,0.00354448,-0.000901542
7615,-0.000713165,0.00151125,-0.00120049
7616,0.00227687,-4.03099E-07,-0.000244032
7617,-0.00383004,0.000828408,-0.00411387
7618,0.00860193,0.000852449,-1.11E-05
7619,0.00167484,-0.000359401,-0.000467292
7620,-0.000995254,-0.00279479,-0.00100067
7621,-0.000489792,0.000867146,-0.00120417
7622,0.00133738,-0.00168971,-0.000260209
7623,-0.000699383,0.00051056,-0.000749302
7624,-0.00264951,-0.00179537,-0.00280284
7625,-0.0035962,0.000248926,-0.00448187
7626,-0.00088002,0.00474481,-0.0009266
7627,-0.001692,8.79001E-05,-0.00223453
7628,-0.00702935,-0.0130175,-0.00899562
7629,0.000192899,-0.000171604,-0.000405408
7630,-0.00196124,0.00352321,-0.00301899
7631,0.00760742,0.00125169,-0.00197907
7632,0.00213865,0.00292285,-7.86E-05
7633,0.000206401,-0.00655675,-0.000262103
7634,-0.00415936,0.00193541,-0.00665161
7635,-0.000765615,-0.00115102,-0.00154952
7636,0.000284344,-0.00573951,-0.00254245
7637,0.00032902,0.00115293,-0.000547299
7638,-0.00674025,-0.00798292,-0.013341
7639,-0.0030949,0.000122613,-0.00311274
7640,0.000747306,0.000866039,-7.84E-05
7641,-0.000284078,0.00691488,-0.000486811
7642,-0.00195084,0.00643444,-0.00221811
7643,-0.00104689,-0.0042522,-0.00175781
7644,-0.0149805,0.0020279,-0.0149805
7645,0.000450495,-0.0026444,-0.000826201
7646,-0.00453263,0.001032,-0.00470365
7647,-0.00103724,0.00274286,-0.00111815
7648,0.00132123,-0.0013506,-0.00194944
7649,-0.000253344,0.00271253,-0.00145376
7650,0.00158838,0.00144907,-0.000227562
7651,0.000575356,0.000555237,-0.000488959
7652,0.00121481,0.000966902,0
7653,0.000774375,0.000554147,-0.00181829
7654,-0.0365442,-0.0029867,-0.0365442
7655,0.00139319,-0.000131169,-6.74E-05
7656,0.000428104,-0.00280412,-0.000316352
7657,0.00122207,0.00297662,-0.000160572
7658,-0.00081016,-0.0191802,-0.000870455
7659,-0.0978417,-0.0016005,-0.0978417
7660,-0.00117719,-0.00197205,-0.00184011
7661,0.00344302,0.000785085,-0.00132044
7662,-0.00336698,-1.39208E-05,-0.00373812
7663,0.000863448,0.00137454,-7.56E-05
7664,-0.000521783,0.00328243,-0.000716932
7665,0.000960649,-0.00041984,-0.00023745
7666,-0.00198124,-0.00407591,-0.00208118
7667,-0.000281325,-0.00126706,-0.000364926
7668,-0.000289279,0.000452361,-0.000569021
7669,0.00157295,0.00182434,-0.00019416
7670,0.00167856,0.00427172,-0.000345283
7671,-0.000383536,-0.00212381,-0.000439739
7672,-0.000724124,-0.00071801,-0.00209748
7673,0.000527431,-0.0193485,-0.000941214
7674,-0.000576729,-0.00241784,-0.000758994
7675,0.00105415,-0.00126494,-0.000109767
7676,-0.00127394,-0.0148963,-0.00131777
7677,0.00920527,-0.0046427,-0.0110192
7678,-0.000627877,-0.000186206,-0.000676337
7679,-0.000231041,0.00343496,-0.00562663
7680,-0.000145319,0.00103508,-0.000553578
7681,0.000859009,-0.00241754,-0.000103666
7682,-0.00117699,0.00953595,-0.00124563
7683,0.00136147,-7.72812E-05,-0.000120535
7684,-9.75E-06,-0.0218342,-0.00110608
7685,-0.000975699,0.000339546,-0.000993421
7686,-0.0175507,0.00814825,-0.0200824
7687,-0.000184971,-0.000144323,-0.000879894
7688,0.000113307,-0.00100916,-0.000286452
7689,0.00112515,-0.00282012,-0.000447612
7690,-0.00867839,-0.00105416,-0.0135907
7691,0.0115886,-0.00239569,-0.000887793
7692,-0.00288353,-0.0101151,-0.00292458
7693,0.000916494,0.00200862,-0.00106383
7694,0.00287375,-0.000454348,0
7695,0.00173562,0.000385748,-0.00231306
7696,-0.000280685,0.00720767,-0.00152066
7697,-0.000247727,-0.00235959,-0.000502031
7698,-0.00108785,0.00449273,-0.00123535
7699,0.00113035,0.00385269,-0.0024021
7700,-0.00281848,0.00084704,-0.00286042
7701,0.00054336,-0.00527765,-0.000406564
7702,-0.000941313,0.00451505,-0.00535004
7703,-0.00566405,-0.00120394,-0.00590619
7704,-0.00113508,0.00103956,-0.00144198
7705,-5.38E-05,-0.0211479,-0.000683785
7706,-5.57E-05,-0.00178414,-0.000156904
7707,0.00470681,0.00412636,-0.000413348
7708,-0.00108822,-0.00127427,-0.00131494
7709,-0.00769319,-0.00166802,-0.00771786
7710,-0.0011044,-0.00392732,-0.00228009
7711,-0.00400142,-0.00408492,-0.00400142
7712,-0.0011154,0.00549892,-0.00234795
7713,0.0027666,-0.00282136,-0.0013831
7714,3.14E-05,-0.00444193,-0.000118807
7715,1.22E-05,-0.01744,-0.000200099
7716,-0.000514989,-0.00145863,-0.000857054
7717,-0.00250879,-0.0145366,-0.00440248
7718,0.00110087,-0.00301869,-0.000100667
7719,0.000983421,-0.00679683,-0.000742069
7720,0.00426539,-0.0140656,-0.00319098
7721,-0.000372722,-0.00138517,-0.00244639
7722,-0.0215837,-0.00591265,-0.0215837
7723,-0.000816346,-0.0243871,-0.000991567
7724,0.000714871,0.0090529,-0.00023077
7725,0.00217145,-0.00129201,-0.000330234
7726,0.00031415,0.0138525,-0.00354446
7727,-0.000750381,-0.00448538,-0.00141494
7728,0.000407128,-0.005773,-0.00121828
7729,-0.000809299,0.000045009,-0.00132814
7730,-0.0045679,0.00466331,-0.0045679
7731,0.0055074,0.00297977,-0.00129614
7732,-0.00172857,0.000344414,-0.0024296
7733,0.00225404,0.00327822,-0.000172812
7734,0.000550656,0.00731859,-0.000667669
7735,0.0101598,0.00198869,-0.000645002
7736,0.0103755,0.00314491,-0.00159842
7737,0.000799314,-0.00149434,0
7738,0.000219814,0.0120346,-0.000299178
7739,-0.0152755,-0.00286691,-0.0165704
7740,-0.000487304,-0.000708151,-0.000786349
7741,-5.41E-05,-0.0012501,-0.000865476
7742,0.00197714,-0.000829037,-0.000277507
7743,-0.0595737,-2.73592E-05,-0.0595737
7744,-0.00022765,-0.00566212,-0.000419411
7745,-0.00116058,-0.000624914,-0.00123534
7746,-0.00448632,0.00260093,-0.00879158
7747,-0.000187284,-0.000735704,-0.000360871
7748,4.27E-05,0.00336437,-0.000496677
7749,-0.0225501,-0.00690481,-0.0225501
7750,-0.00213003,-0.0124016,-0.0177391
7751,-0.0098764,-0.0107246,-0.0115134
7752,0.00621882,0.0132076,-8.19E-05
7753,-6.49E-05,-0.00210019,-0.00152071
7754,-0.0522457,0.000203261,-0.0522457
7755,-0.00883718,-8.94328E-05,-0.00901926
7756,-0.000699295,-0.000783183,-0.00235046
7757,-0.000437873,-0.00228477,-0.000593278
7758,-0.00177284,-0.00114937,-0.00471939
7759,0.00044162,-0.000831991,-0.000504932
7760,0.00213007,0.000426279,-4.01E-05
7761,-0.000201099,-0.00128115,-0.00492281
7762,-0.00556977,0.00420683,-0.011495
7763,0.000631199,-0.0146243,-0.000219321
7764,0.000881075,-0.00492942,-0.000334383
7765,0.00134858,0.000416192,-0.00167971
7766,0.00099892,0.014213,-0.000496967
7767,-0.00121854,0.00147345,-0.00126452
7768,0.00389675,0.0167045,-0.000837426
7769,-0.0040273,-0.00420677,-0.0045636
7770,0.000604554,-0.0140109,-0.00027202
7771,-0.000913766,-0.00130852,-0.000935181
7772,0.00119214,-0.000319021,-9.97E-05
7773,0.000661054,0.000949979,-4.83E-05
7774,0.00066689,0.00978662,-0.000329749
7775,0.000379113,-0.00446445,-0.00122877
7776,-0.00558032,-0.00319429,-0.00723871
7777,0.000491161,-0.0054447,-0.00040885
7778,-0.000419503,0.00181832,-0.00056158
7779,-0.000139109,0.000540953,-0.000476513
7780,-0.00109978,-0.00497476,-0.00926394
7781,-0.0129029,-0.00155821,-0.0129559
7782,0.000394376,-0.0146234,-0.000928254
7783,0.000798259,0.00758264,-0.000682266
7784,-3.82E-05,0.000254954,-0.00240328
7785,0.00204814,0.00359467,-2.88E-05
7786,0.000175129,0.00011237,-0.00032036
7787,0.00227571,-0.00197749,-0.000892932
7788,-0.00204488,0.00660619,-0.00651174
7789,0.00306504,-0.00110705,-0.00430474
7790,0.000461116,0.026271,-6.11E-05
7791,0.000496974,0.000347774,-4.53E-05
7792,0.00413009,0.000923884,-0.00624624
7793,-0.000631901,-3.80771E-05,-0.000834306
7794,0.00178955,-0.00130748,-0.00229137
7795,0.000111951,-0.0020215,-0.00093419
7796,-0.0139864,0.000612754,-0.0139864
7797,1.61E-05,0.00319831,-0.00146506
7798,0.000991448,0.0028168,-0.0001154
7799,0.00218832,0.00574677,-0.00021225
7800,0.000356817,0.00648724,-0.000238222
7801,-0.00209772,0.000756646,-0.003432
7802,0.00155696,0.000704759,-6.54E-05
7803,-0.00044587,-0.000679551,-0.000646388
7804,0.00131801,-0.00331785,-0.000466694
7805,0.000167632,0.00269211,-0.000492211
7806,0.000126439,-0.00291443,-0.000529284
7807,-0.00108571,0.00106354,-0.00212181
7808,-0.000158551,0.00180596,-0.000257429
7809,-0.00210591,-0.000273372,-0.00211925
7810,-0.000190687,0.00336012,-0.000884345
7811,0.00300743,4.64692E-05,-0.000303426
7812,-0.00291889,-0.00264897,-0.00293177
7813,0.00151216,0.00352392,-9.18E-05
7814,0.00187637,-0.0266834,0
7815,-0.000645229,-0.00270316,-0.00143218
7816,-0.00103309,0.00849866,-0.00119134
7817,-0.00681248,-0.00149863,-0.00746907
7818,-0.000620982,-0.00254375,-0.000831278
7819,1.78E-05,-0.00337587,-0.000251823
7820,-0.0186412,-0.020132,-0.0207643
7821,0.00875587,0.00135402,-0.000348296
7822,-0.000810017,-0.00440892,-0.000810017
7823,0.00120928,-0.0244206,0
7824,0.000416026,-0.00112945,-0.000193005
7825,0.000863816,-0.000277222,-0.000645174
7826,0.00188795,-0.000494576,-0.000896995
7827,-0.00217102,-0.00197519,-0.00220842
7828,-0.000419411,-0.00965154,-0.000545525
7829,0.000371751,-0.0219288,-4.05E-05
7830,0.000596621,0.00112773,0
7831,0.000223246,-0.0357516,-0.000960525
7832,-0.00363113,-0.00389531,-0.0067755
7833,0.000518373,-0.00949787,-0.000132425
7834,0.0135126,0.000728626,-0.00236366
7835,-0.00189739,-0.00265897,-0.00196053
7836,0.000709492,0.00107665,-0.000171112
7837,-0.00210133,-0.00103126,-0.00214965
7838,-0.00176745,0.00313576,-0.00198191
7839,0.000845927,-0.0093125,-0.00155766
7840,0.00197765,-0.00325106,-0.00191028
7841,0.0169147,-0.0394168,-0.00631516
7842,9.14E-05,0.00170602,-0.00214394
7843,-0.000708395,-0.00690342,-0.00101639
7844,0.000192939,-0.00287005,-0.000583252
7845,0.00111538,0.010425,-0.000484366
7846,-0.00114748,-0.00141326,-0.00118666
7847,-0.00381134,-0.00296253,-0.0101478
7848,-0.00038771,-0.00318178,-0.000722579
7849,-0.000153773,0.000174056,-0.00175482
7850,0.00102347,0.00124944,-0.0014226
7851,-0.000667644,0.0295928,-0.0015339
7852,0.00153428,-0.00098192,-0.000729516
7853,-0.000278826,-0.00172096,-0.000492013
7854,-0.0030104,-0.00320341,-0.0030104
7855,0.000425249,-0.00519715,-0.00124881
7856,-0.00170412,0.000123673,-0.00186123
7857,0.000519593,-0.00400803,-0.000262323
7858,-0.000314458,0.00262033,-0.0192122
7859,-0.00361752,0.00476119,-0.00361752
7860,0.000645507,-0.00192508,-4.31E-06
7861,-0.000969488,-7.32036E-05,-0.00157663
7862,0.00125492,0.00110053,-0.00263052
7863,6.60E-06,0.00256259,-0.000287729
7864,-0.000163152,0.000564147,-0.000442645
7865,0.00120855,0.00414683,-0.000826723
7866,-0.000394683,-0.00528746,-0.000402425
7867,-0.000877259,-0.00132036,-0.000923781
7868,-0.000450923,0.0112999,-0.000486673
7869,-0.011544,-0.0022964,-0.011544
7870,-0.00136774,0.00118439,-0.0015822
7871,0.000611613,-0.000304583,-0.000223379
7872,-0.00334489,0.000426572,-0.00406137
7873,-0.000359621,-0.00466831,-0.000694622
7874,0.000668805,0.00421529,0
7875,0.00186836,-0.00234624,-3.01E-06
7876,0.0110626,0.00141204,-0.00114296
7877,-0.00329986,-0.00148521,-0.00329986
7878,-0.000558459,-0.000847797,-0.00206085
7879,-0.00610363,0.000892286,-0.00610363
7880,-0.00641329,-0.00633631,-0.00878779
7881,0.000392044,0.011217,-4.07E-05
7882,0.000889631,0.00112535,-4.71E-05
7883,-0.00199013,0.00095433,-0.00325961
